地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/09/02,13:08:03.7,岩手県沖,39°05.3′N,142°24.8′E,33 km,4.5,震度２
2011/09/02,11:06:22.8,茨城県北部,36°51.1′N,140°41.4′E,10 km,3.7,震度２
2011/09/02,07:39:34.6,千葉県北東部,35°44.7′N,140°38.9′E,45 km,3.4,震度２
2011/09/02,02:56:18.4,福島県中通り,36°59.4′N,140°30.4′E,5 km,3.6,震度２
2011/09/01,11:50:45.3,茨城県沖,36°24.6′N,140°51.0′E,16 km,3.9,震度３
2011/08/31,21:42:56.8,千葉県東方沖,35°45.6′N,140°54.6′E,11 km,3.8,震度２
2011/08/31,19:59:33.4,北海道南西沖,42°21.4′N,139°14.8′E,24 km,3.6,震度２
2011/08/31,18:32:50.3,東京湾,35°33.4′N,140°05.8′E,72 km,4.6,震度３
2011/08/31,18:12:51.5,宮城県沖,38°19.3′N,141°53.2′E,45 km,4.1,震度２
2011/08/31,04:04:23.2,千葉県東方沖,35°46.7′N,140°52.9′E,15 km,3.8,震度２
2011/08/31,02:20:42.8,千葉県東方沖,35°46.4′N,140°53.5′E,16 km,4.3,震度３
2011/08/30,22:44:35.6,秋田県内陸南部,39°11.2′N,140°34.7′E,155 km,4.9,震度２
2011/08/30,21:46:16.3,宮城県沖,38°32.2′N,141°43.1′E,54 km,3.7,震度２
2011/08/30,19:41:49.1,福島県中通り,37°17.6′N,140°00.3′E,8 km,2.8,震度２
2011/08/30,18:19:55.6,浦河沖,42°27.1′N,142°05.7′E,101 km,3.9,震度２
2011/08/30,16:33:28.4,福島県中通り,37°05.9′N,140°39.5′E,13 km,3.6,震度２
2011/08/30,16:23:19.8,福島県浜通り,37°13.0′N,140°53.3′E,8 km,3.2,震度２
2011/08/30,12:33:32.3,宮城県沖,38°40.5′N,141°29.1′E,69 km,3.4,震度２
2011/08/30,11:29:06.3,宮城県沖,38°32.7′N,142°04.7′E,33 km,4.0,震度２
2011/08/30,10:50:36.0,福島県中通り,37°14.0′N,140°12.2′E,130 km,3.9,震度２
2011/08/30,06:32:24.1,宮城県沖,38°53.3′N,141°58.1′E,50 km,3.8,震度２
2011/08/30,03:21:56.6,茨城県沖,36°30.5′N,140°55.9′E,16 km,4.6,震度３
2011/08/29,20:41:14.2,茨城県北部,36°39.7′N,140°35.5′E,7 km,2.4,震度２
2011/08/29,17:06:45.2,福島県沖,37°09.0′N,142°21.2′E,14 km,4.5,震度２
2011/08/29,13:34:26.1,静岡県東部,35°22.8′N,138°58.7′E,17 km,3.4,震度２
2011/08/29,11:02:25.0,内浦湾,41°56.8′N,140°59.4′E,9 km,3.4,震度２
2011/08/29,00:55:30.0,トカラ列島近海,29°22.8′N,129°34.0′E,6 km,3.0,震度３
2011/08/28,23:56:54.8,福島県会津,37°40.4′N,139°55.5′E,8 km,2.5,震度２
2011/08/28,18:23:05.1,和歌山県北部,34°04.1′N,135°20.0′E,5 km,3.8,震度３
2011/08/28,04:49:09.8,奄美大島近海,27°59.0′N,129°29.4′E,30 km,4.1,震度２
2011/08/28,01:14:29.3,奄美大島近海,27°59.3′N,129°29.1′E,30 km,4.1,震度２
2011/08/28,00:49:57.4,奄美大島近海,27°59.7′N,129°29.6′E,29 km,4.5,震度２
2011/08/27,23:33:57.7,福島県沖,37°00.1′N,141°23.5′E,28 km,4.4,震度２
2011/08/27,23:29:23.2,福島県沖,37°00.4′N,141°23.2′E,28 km,4.8,震度２
2011/08/27,14:09:19.3,福島県沖,37°36.7′N,141°43.6′E,48 km,4.1,震度２
2011/08/27,14:05:31.5,茨城県沖,36°44.1′N,140°45.1′E,15 km,4.3,震度４
2011/08/27,13:50:17.0,宮古島近海,24°37.0′N,125°12.3′E,32 km,3.5,震度２
2011/08/27,11:37:20.2,茨城県北部,36°51.8′N,140°38.3′E,5 km,3.8,震度２
2011/08/27,11:35:22.5,茨城県北部,36°52.0′N,140°38.2′E,6 km,4.3,震度３
2011/08/27,09:45:33.3,トカラ列島近海,29°22.2′N,129°35.8′E,8 km,3.1,震度２
2011/08/27,09:16:35.5,福島県沖,37°01.0′N,141°26.4′E,28 km,4.5,震度２
2011/08/27,05:56:15.7,栃木県北部,36°48.3′N,139°25.3′E,3 km,2.0,震度２
2011/08/27,01:51:13.7,福島県沖,37°12.9′N,141°25.7′E,49 km,3.6,震度２
2011/08/26,21:26:06.1,茨城県南部,36°05.9′N,139°52.1′E,47 km,3.8,震度２
2011/08/26,11:39:08.0,福島県浜通り,37°07.0′N,140°50.9′E,6 km,3.3,震度２
2011/08/26,08:34:10.1,宮城県沖,38°55.5′N,141°55.0′E,51 km,3.9,震度２
2011/08/26,08:09:01.2,福島県沖,37°00.4′N,141°08.2′E,51 km,4.0,震度２
2011/08/26,04:25:01.7,茨城県北部,36°51.4′N,140°39.1′E,9 km,3.6,震度２
2011/08/25,21:03:48.0,千葉県北西部,35°51.9′N,140°28.7′E,34 km,3.6,震度２
2011/08/25,20:20:38.9,茨城県沖,36°28.7′N,140°52.4′E,30 km,3.5,震度２
2011/08/25,18:23:15.4,福島県浜通り,37°00.0′N,140°37.1′E,11 km,3.5,震度２
2011/08/25,13:07:50.0,岩手県沖,39°46.2′N,142°12.1′E,28 km,4.3,震度２
2011/08/25,00:56:49.6,茨城県南部,36°02.3′N,139°54.5′E,43 km,3.2,震度２
2011/08/24,05:04:47.2,福島県沖,37°03.9′N,141°11.4′E,51 km,3.9,震度２
2011/08/23,20:00:16.5,和歌山県北部,34°10.2′N,135°11.7′E,8 km,2.9,震度２
2011/08/23,17:27:19.7,茨城県沖,36°50.7′N,141°00.5′E,55 km,4.0,震度２
2011/08/23,15:04:57.1,浦河沖,42°00.6′N,142°32.5′E,63 km,4.3,震度２
2011/08/23,11:13:54.9,千葉県北東部,35°52.7′N,140°29.8′E,35 km,3.7,震度２
2011/08/23,07:04:51.6,福島県浜通り,37°12.7′N,140°57.3′E,50 km,4.2,震度３
2011/08/23,00:26:09.9,福島県沖,37°24.3′N,141°28.9′E,41 km,4.3,震度３
2011/08/22,22:19:19.6,福島県浜通り,37°07.8′N,140°51.7′E,8 km,2.8,震度２
2011/08/22,21:21:23.0,福島県沖,37°11.0′N,141°12.9′E,31 km,4.1,震度３
2011/08/22,20:23:35.3,茨城県沖,36°06.4′N,141°59.0′E,34 km,6.1,震度３
2011/08/22,17:36:21.6,茨城県南部,36°05.1′N,140°09.3′E,64 km,4.7,震度３
2011/08/22,14:36:30.2,福島県浜通り,37°11.8′N,140°53.7′E,9 km,2.9,震度２
2011/08/22,11:21:15.5,茨城県沖,36°21.3′N,140°48.3′E,13 km,4.3,震度２
2011/08/22,09:07:08.2,十勝地方南部,42°40.2′N,143°16.1′E,25 km,4.7,震度４
2011/08/22,07:05:44.0,福島県沖,37°05.2′N,141°07.6′E,53 km,4.5,震度４
2011/08/22,06:39:50.9,茨城県北部,36°50.9′N,140°34.1′E,7 km,4.3,震度２
2011/08/22,04:42:35.8,宮城県沖,38°51.9′N,142°02.3′E,47 km,3.9,震度３
2011/08/22,00:37:24.5,茨城県沖,36°37.8′N,140°57.7′E,18 km,4.3,震度２
2011/08/21,19:49:56.9,秋田県内陸南部,39°27.3′N,140°22.0′E,9 km,3.1,震度３
2011/08/21,17:13:10.6,宮城県沖,38°32.5′N,141°43.2′E,54 km,3.3,震度２
2011/08/21,13:47:06.3,千葉県北東部,35°51.5′N,140°32.0′E,33 km,3.6,震度２
2011/08/21,11:57:31.9,福島県沖,37°39.0′N,141°44.7′E,48 km,4.1,震度２
2011/08/21,07:58:40.1,宮城県沖,38°37.3′N,141°57.3′E,50 km,4.8,震度４
2011/08/21,07:33:08.1,福島県浜通り,37°06.6′N,140°47.1′E,9 km,2.8,震度２
2011/08/21,04:37:24.4,宮城県沖,38°37.5′N,141°54.1′E,49 km,4.4,震度３
2011/08/21,02:11:11.3,福島県沖,37°38.5′N,141°44.1′E,48 km,4.0,震度２
2011/08/21,01:26:27.3,東京湾,35°12.9′N,139°48.6′E,94 km,3.9,震度２
2011/08/20,20:02:51.1,宮城県沖,38°10.0′N,141°41.1′E,51 km,3.9,震度２
2011/08/20,15:52:46.8,福島県中通り,36°57.9′N,140°32.5′E,6 km,3.8,震度２
2011/08/20,08:47:56.0,福島県沖,37°37.9′N,141°42.8′E,46 km,4.0,震度２
2011/08/20,07:04:12.7,北海道東方沖,44°07.5′N,147°25.4′E,95 km,4.5,震度２
2011/08/20,00:43:17.4,茨城県沖,36°45.3′N,141°10.4′E,36 km,3.6,震度２
2011/08/19,18:58:15.8,岩手県沖,39°38.2′N,142°06.4′E,48 km,3.8,震度２
2011/08/19,17:50:45.9,岩手県沖,39°05.5′N,142°08.7′E,45 km,4.0,震度２
2011/08/19,17:36:39.4,福島県中通り,37°01.7′N,140°19.6′E,2 km,2.6,震度２
2011/08/19,14:36:31.6,福島県沖,37°38.9′N,141°47.8′E,51 km,6.5,震度５弱
2011/08/19,13:51:02.8,岩手県沖,39°05.9′N,142°08.5′E,45 km,4.5,震度３
2011/08/19,13:43:17.3,茨城県北部,36°39.5′N,140°35.8′E,6 km,3.4,震度３
2011/08/19,11:28:50.7,根室半島南東沖,43°18.5′N,146°03.7′E,90 km,4.2,震度３
2011/08/19,04:34:58.7,福島県中通り,36°59.7′N,140°29.8′E,6 km,3.1,震度２
2011/08/19,01:56:00.1,福島県浜通り,37°07.8′N,140°51.8′E,7 km,2.8,震度２
2011/08/19,01:39:42.0,国後島付近,44°01.2′N,146°09.6′E,115 km,4.2,震度２
2011/08/19,00:39:49.2,茨城県南部,36°09.1′N,140°05.0′E,50 km,4.0,震度３
2011/08/18,22:50:49.7,福島県沖,36°55.7′N,141°13.1′E,57 km,3.7,震度２
2011/08/18,16:50:18.0,福島県会津,37°40.4′N,139°55.6′E,8 km,2.4,震度２
2011/08/18,15:19:36.3,茨城県北部,36°50.8′N,140°41.6′E,10 km,3.8,震度２
2011/08/18,14:34:38.5,宮城県沖,38°10.6′N,141°40.9′E,51 km,3.9,震度２
2011/08/18,10:11:28.6,茨城県北部,36°46.8′N,140°36.3′E,4 km,4.3,震度２
2011/08/18,09:11:22.1,福島県浜通り,37°07.9′N,140°51.7′E,7 km,3.0,震度２
2011/08/18,03:25:41.6,長野県南部,35°50.3′N,138°10.4′E,12 km,2.9,震度２
2011/08/18,02:55:46.2,熊本県熊本地方,32°52.1′N,130°44.5′E,9 km,2.6,震度２
2011/08/18,01:32:41.9,茨城県南部,36°12.9′N,139°51.9′E,78 km,4.1,震度２
2011/08/18,00:20:45.3,茨城県北部,36°38.6′N,140°36.5′E,5 km,2.6,震度２
2011/08/17,23:32:38.2,福島県浜通り,37°07.5′N,140°51.3′E,8 km,3.4,震度２
2011/08/17,20:44:08.6,関東東方沖,36°46.1′N,143°45.8′E,52 km,6.2,震度２
2011/08/17,17:45:53.4,千葉県東方沖,35°30.9′N,140°55.8′E,40 km,4.4,震度２
2011/08/17,16:55:37.3,千葉県東方沖,35°31.0′N,140°57.6′E,41 km,4.5,震度２
2011/08/17,12:14:27.9,宮城県沖,38°28.1′N,142°11.6′E,28 km,4.5,震度３
2011/08/17,12:05:04.3,宮城県沖,38°27.6′N,142°11.2′E,31 km,5.1,震度４
2011/08/17,11:26:17.7,岩手県沖,39°12.0′N,142°24.0′E,34 km,4.1,震度２
2011/08/17,10:51:24.2,茨城県南部,36°07.5′N,139°59.0′E,69 km,3.7,震度２
2011/08/17,09:23:16.4,埼玉県南部,36°02.1′N,139°47.6′E,78 km,4.3,震度４
2011/08/17,04:35:18.9,岩手県沖,40°07.4′N,142°26.7′E,35 km,5.4,震度３
2011/08/17,04:26:21.7,福島県沖,37°15.4′N,141°08.1′E,35 km,3.7,震度２
2011/08/17,01:11:26.6,宮城県沖,38°26.8′N,142°12.4′E,30 km,3.8,震度２
2011/08/16,21:31:33.5,奄美大島近海,27°58.9′N,129°16.0′E,17 km,3.6,震度２
2011/08/16,19:16:13.7,茨城県北部,36°49.6′N,140°34.3′E,6 km,4.6,震度３
2011/08/16,14:48:12.6,茨城県沖,36°13.1′N,140°54.0′E,46 km,3.9,震度２
2011/08/15,22:31:21.3,福島県沖,37°06.0′N,141°08.8′E,53 km,4.1,震度３
2011/08/15,16:18:24.9,千葉県東方沖,35°41.5′N,140°58.0′E,14 km,4.3,震度２
2011/08/15,15:26:48.0,茨城県南部,36°07.6′N,140°04.8′E,64 km,4.7,震度４
2011/08/15,05:45:29.9,茨城県北部,36°52.1′N,140°38.5′E,5 km,3.6,震度２
2011/08/15,00:53:29.3,茨城県北部,36°37.8′N,140°36.6′E,6 km,2.6,震度２
2011/08/15,00:27:45.2,茨城県北部,36°41.1′N,140°37.8′E,8 km,2.9,震度２
2011/08/14,18:55:49.6,福島県浜通り,37°07.6′N,140°51.5′E,8 km,4.2,震度３
2011/08/14,16:38:30.6,茨城県北部,36°44.7′N,140°34.5′E,9 km,4.3,震度４
2011/08/13,23:00:52.6,福島県沖,37°00.5′N,141°23.9′E,26 km,5.0,震度２
2011/08/13,17:30:21.8,宮城県沖,38°28.1′N,142°13.3′E,28 km,4.0,震度２
2011/08/13,14:15:07.0,宮城県沖,38°10.7′N,141°41.3′E,51 km,3.8,震度２
2011/08/13,13:44:16.0,宮城県沖,38°19.3′N,141°45.1′E,51 km,3.9,震度２
2011/08/13,13:31:51.3,熊本県阿蘇地方,32°57.8′N,130°59.1′E,10 km,3.5,震度２
2011/08/13,02:30:23.1,長野県北部,36°31.5′N,137°43.2′E,0 km,3.4,震度２
2011/08/12,11:07:40.6,宮城県沖,38°17.9′N,141°52.2′E,47 km,4.0,震度２
2011/08/12,07:26:55.1,北海道北西沖,44°52.3′N,141°38.7′E,28 km,3.9,震度２
2011/08/12,04:37:45.4,遠州灘,34°24.5′N,138°04.9′E,27 km,5.2,震度２
2011/08/12,03:22:04.7,福島県沖,36°58.1′N,141°09.6′E,52 km,6.1,震度５弱
2011/08/11,22:31:22.8,宮城県沖,38°26.9′N,142°13.8′E,30 km,5.3,震度４
2011/08/11,18:12:15.8,福島県沖,37°26.4′N,141°50.3′E,28 km,4.4,震度２
2011/08/11,17:44:26.6,福島県浜通り,37°07.5′N,140°51.5′E,7 km,3.1,震度２
2011/08/11,10:26:15.9,茨城県沖,36°09.9′N,141°20.6′E,48 km,4.6,震度２
2011/08/10,21:11:25.8,橘湾,32°40.8′N,129°58.1′E,11 km,2.7,震度２
2011/08/10,15:17:33.9,茨城県南部,36°05.3′N,140°00.8′E,67 km,3.7,震度２
2011/08/10,13:29:47.2,岩手県沖,39°09.8′N,142°24.2′E,34 km,4.4,震度２
2011/08/10,12:00:21.7,茨城県沖,36°27.4′N,141°03.8′E,45 km,3.4,震度２
2011/08/10,08:13:21.7,和歌山県北部,34°03.0′N,135°31.2′E,61 km,4.7,震度４
2011/08/10,05:12:21.5,新潟県中越地方,36°57.9′N,138°36.1′E,7 km,2.9,震度２
2011/08/10,04:35:30.9,茨城県沖,36°11.7′N,141°22.0′E,48 km,4.5,震度２
2011/08/10,03:29:46.7,宮城県沖,38°53.5′N,141°58.1′E,50 km,3.8,震度２
2011/08/10,02:46:16.9,滋賀県北部,35°34.6′N,136°08.4′E,4 km,2.7,震度２
2011/08/10,02:44:54.0,宮城県沖,38°41.6′N,141°41.8′E,52 km,4.1,震度３
2011/08/09,19:40:00.3,秋田県沖,39°48.7′N,139°44.9′E,14 km,3.4,震度２
2011/08/09,11:06:22.9,奄美大島近海,27°57.8′N,129°18.1′E,16 km,3.6,震度２
2011/08/09,10:57:28.6,宮城県沖,38°17.5′N,141°54.8′E,22 km,4.0,震度２
2011/08/09,07:31:21.0,浦河沖,41°44.7′N,143°02.0′E,35 km,4.1,震度３
2011/08/09,00:13:15.3,西表島付近,24°27.7′N,123°57.7′E,10 km,3.5,震度２
2011/08/08,21:35:23.8,十勝地方中部,42°42.3′N,142°55.4′E,89 km,3.8,震度２
2011/08/08,16:19:56.0,福島県沖,37°27.6′N,141°25.5′E,47 km,4.2,震度３
2011/08/08,14:24:30.1,福島県会津,37°41.0′N,139°56.3′E,8 km,2.8,震度２
2011/08/08,13:56:04.4,西表島付近,24°27.7′N,123°57.6′E,8 km,3.8,震度２
2011/08/08,10:05:37.1,宮城県沖,38°42.2′N,142°15.4′E,39 km,4.4,震度２
2011/08/08,09:20:12.6,新潟県上越地方,37°01.6′N,138°28.9′E,12 km,3.0,震度２
2011/08/07,22:33:28.3,福島県浜通り,37°04.5′N,140°48.3′E,9 km,4.1,震度３
2011/08/07,12:34:50.6,茨城県北部,36°43.7′N,140°35.7′E,7 km,4.7,震度４
2011/08/07,08:02:39.9,茨城県沖,36°36.9′N,140°59.8′E,48 km,4.1,震度２
2011/08/07,04:15:12.5,福島県浜通り,37°07.2′N,140°51.3′E,7 km,2.9,震度２
2011/08/07,02:58:40.4,福島県沖,37°45.4′N,142°14.8′E,38 km,4.3,震度２
2011/08/06,23:45:36.1,福島県沖,37°03.1′N,141°08.8′E,51 km,4.3,震度２
2011/08/06,18:53:24.7,福島県中通り,37°04.7′N,140°32.3′E,7 km,2.3,震度２
2011/08/06,16:14:52.4,千葉県東方沖,35°20.3′N,141°09.4′E,28 km,5.2,震度３
2011/08/06,16:12:33.3,茨城県北部,36°41.2′N,140°36.1′E,4 km,3.1,震度２
2011/08/06,11:54:18.4,福島県浜通り,37°07.5′N,140°51.3′E,7 km,3.8,震度３
2011/08/06,11:00:21.1,福島県沖,37°11.9′N,141°04.8′E,32 km,3.7,震度２
2011/08/06,01:30:50.7,福島県浜通り,37°07.6′N,140°50.5′E,6 km,3.2,震度２
2011/08/05,21:28:02.6,茨城県南部,36°20.1′N,140°02.6′E,72 km,3.8,震度２
2011/08/05,20:16:02.3,福島県浜通り,37°07.2′N,140°50.8′E,7 km,4.7,震度４
2011/08/05,19:53:19.0,岩手県沖,40°07.4′N,142°28.7′E,34 km,4.9,震度３
2011/08/05,17:42:36.5,福島県沖,36°56.9′N,141°11.7′E,55 km,3.8,震度２
2011/08/05,06:51:40.8,千葉県南東沖,34°55.5′N,140°05.2′E,64 km,3.7,震度２
2011/08/05,02:45:29.9,千葉県東方沖,35°46.4′N,140°52.6′E,11 km,4.3,震度３
2011/08/05,01:23:47.9,宮城県沖,38°37.6′N,141°55.8′E,48 km,3.6,震度２
2011/08/04,16:23:35.3,茨城県北部,36°42.5′N,140°36.0′E,9 km,3.1,震度２
2011/08/04,14:09:12.2,茨城県北部,36°42.5′N,140°35.5′E,8 km,3.6,震度２
2011/08/04,08:51:52.2,岩手県沖,39°45.2′N,142°21.9′E,41 km,4.1,震度２
2011/08/04,07:33:42.6,宮城県沖,38°18.2′N,141°59.9′E,47 km,4.2,震度２
2011/08/04,00:26:54.5,福島県会津,37°40.2′N,139°56.1′E,9 km,2.8,震度２
2011/08/03,08:33:42.2,千葉県東方沖,35°41.7′N,140°52.2′E,20 km,3.8,震度２
2011/08/03,06:22:36.3,日高地方東部,42°19.3′N,143°03.3′E,49 km,3.8,震度２
2011/08/03,05:56:56.9,茨城県北部,36°42.0′N,140°36.9′E,6 km,3.5,震度２
2011/08/03,05:08:16.0,宮城県沖,38°38.6′N,141°43.5′E,49 km,4.0,震度２
2011/08/03,04:26:03.7,千葉県北西部,35°46.7′N,140°08.2′E,65 km,4.1,震度２
2011/08/02,13:39:39.6,福島県会津,37°39.8′N,139°55.7′E,9 km,3.6,震度３
2011/08/02,12:37:44.1,千葉県北西部,35°48.0′N,140°06.8′E,64 km,4.1,震度２
2011/08/02,10:46:13.6,福島県会津,37°39.9′N,139°55.8′E,9 km,3.5,震度３
2011/08/02,00:23:16.0,茨城県沖,36°49.5′N,141°18.6′E,37 km,4.8,震度２
2011/08/01,23:58:11.0,駿河湾,34°42.4′N,138°32.9′E,23 km,6.2,震度５弱
2011/08/01,23:54:19.4,青森県東方沖,40°58.1′N,142°01.1′E,57 km,3.8,震度２
2011/08/01,22:48:11.9,父島近海,27°19.4′N,141°38.5′E,120 km,4.7,震度２
2011/08/01,22:47:25.3,岩手県沖,39°11.1′N,142°23.2′E,29 km,4.5,震度２
2011/08/01,22:44:47.8,岩手県沖,39°48.9′N,142°15.2′E,43 km,5.8,震度４
2011/08/01,21:48:31.5,和歌山県北部,34°02.6′N,135°16.5′E,6 km,2.7,震度２
2011/08/01,15:54:59.0,宮城県沖,38°39.2′N,142°09.0′E,42 km,4.6,震度３
2011/08/01,13:29:19.6,福島県沖,36°44.7′N,141°47.5′E,52 km,4.8,震度２
2011/08/01,04:33:48.8,宮城県沖,38°43.3′N,142°20.4′E,43 km,4.6,震度２
2011/08/01,02:35:57.1,浦河沖,41°42.5′N,143°00.7′E,37 km,5.5,震度４
2011/08/01,02:32:21.5,茨城県沖,36°38.5′N,141°03.1′E,27 km,4.3,震度２
2011/08/01,00:27:34.8,福島県沖,36°56.4′N,141°08.4′E,51 km,3.9,震度２
2011/07/31,22:40:34.9,福島県沖,37°10.4′N,141°11.4′E,31 km,3.9,震度２
2011/07/31,21:40:04.4,宮城県沖,38°38.2′N,141°54.6′E,49 km,4.1,震度２
2011/07/31,18:05:05.6,福島県沖,36°53.8′N,141°11.6′E,56 km,3.9,震度２
2011/07/31,14:20:24.3,青森県東方沖,40°58.4′N,142°00.0′E,57 km,4.0,震度３
2011/07/31,12:06:55.3,宮城県沖,38°39.5′N,142°02.0′E,45 km,4.0,震度２
2011/07/31,04:05:36.4,福島県沖,36°56.7′N,141°08.2′E,50 km,3.9,震度２
2011/07/31,03:53:50.6,福島県沖,36°54.1′N,141°13.2′E,57 km,6.5,震度５強
2011/07/31,01:21:58.8,福島県浜通り,37°05.4′N,140°51.4′E,10 km,3.4,震度２
2011/07/31,01:09:05.7,福島県沖,37°26.9′N,141°52.5′E,39 km,4.0,震度２
2011/07/31,01:07:54.0,宮城県中部,38°19.1′N,140°41.9′E,12 km,3.0,震度２
2011/07/30,21:18:02.9,和歌山県北部,34°02.2′N,135°16.2′E,6 km,3.2,震度２
2011/07/30,14:42:32.3,山形県村山地方,38°31.8′N,139°59.1′E,5 km,3.7,震度２
2011/07/30,13:07:35.0,茨城県沖,35°54.9′N,141°02.2′E,30 km,3.7,震度２
2011/07/30,12:16:09.3,栃木県北部,37°06.0′N,139°51.1′E,9 km,3.4,震度２
2011/07/30,12:02:17.4,和歌山県北部,34°15.9′N,135°24.4′E,7 km,3.1,震度２
2011/07/30,10:07:04.7,和歌山県北部,34°05.3′N,135°13.1′E,7 km,4.0,震度３
2011/07/30,08:44:11.8,宮城県沖,38°53.8′N,141°57.1′E,50 km,3.9,震度２
2011/07/30,08:18:36.7,宮城県沖,38°27.4′N,142°16.5′E,31 km,4.3,震度２
2011/07/29,23:53:17.4,福島県沖,36°41.2′N,142°08.0′E,29 km,5.6,震度３
2011/07/29,21:13:59.6,茨城県北部,36°52.5′N,140°40.9′E,9 km,3.8,震度２
2011/07/29,19:58:56.9,茨城県北部,36°49.8′N,140°35.3′E,8 km,4.1,震度２
2011/07/29,17:08:58.2,宮城県中部,38°19.1′N,140°42.1′E,12 km,2.7,震度２
2011/07/29,10:59:11.4,茨城県沖,36°37.9′N,141°03.9′E,26 km,4.3,震度２
2011/07/29,07:11:51.4,千葉県東方沖,35°45.4′N,140°59.2′E,13 km,4.2,震度２
2011/07/29,07:07:21.0,茨城県沖,36°31.1′N,140°54.5′E,14 km,4.0,震度２
2011/07/29,05:46:56.8,茨城県北部,36°41.3′N,140°35.7′E,8 km,3.3,震度２
2011/07/29,01:01:38.4,宮城県沖,38°47.7′N,142°01.3′E,56 km,4.1,震度３
2011/07/28,18:40:50.2,宮城県沖,38°21.2′N,141°46.9′E,50 km,3.9,震度２
2011/07/28,18:01:32.9,三陸沖,40°17.7′N,143°31.4′E,3 km,5.7,震度２
2011/07/28,05:23:00.9,千葉県東方沖,35°47.4′N,141°00.9′E,20 km,4.1,震度２
2011/07/27,23:49:57.8,岩手県沖,40°06.1′N,142°47.8′E,25 km,4.9,震度２
2011/07/27,21:33:06.5,茨城県北部,36°41.9′N,140°38.0′E,7 km,3.2,震度３
2011/07/27,07:18:35.9,福島県中通り,37°00.9′N,140°34.9′E,5 km,3.3,震度２
2011/07/27,04:07:13.7,茨城県沖,36°28.2′N,140°44.3′E,52 km,3.8,震度２
2011/07/27,03:07:11.8,茨城県沖,36°37.5′N,140°56.5′E,48 km,3.2,震度２
2011/07/27,01:49:55.2,新潟県中越地方,37°23.3′N,138°36.1′E,18 km,3.7,震度３
2011/07/27,00:28:18.6,新潟県中越地方,36°58.5′N,138°36.3′E,6 km,1.9,震度２
2011/07/26,22:41:29.0,福島県沖,37°22.8′N,141°30.9′E,44 km,3.9,震度２
2011/07/26,22:36:01.7,宮城県沖,38°23.6′N,141°49.8′E,59 km,4.4,震度３
2011/07/26,22:35:26.5,千葉県東方沖,35°48.9′N,140°55.4′E,12 km,4.2,震度２
2011/07/26,20:44:14.8,千葉県北東部,35°52.0′N,140°30.5′E,17 km,3.3,震度２
2011/07/26,07:58:45.5,浦河沖,42°02.5′N,142°30.3′E,67 km,4.8,震度３
2011/07/26,06:33:13.3,岩手県沖,39°01.9′N,142°44.7′E,24 km,4.9,震度２
2011/07/26,05:39:55.7,宮城県沖,38°32.2′N,141°49.1′E,50 km,4.6,震度２
2011/07/26,05:35:24.3,茨城県沖,36°12.1′N,141°01.0′E,36 km,4.3,震度３
2011/07/25,20:54:48.9,千葉県東方沖,35°14.6′N,141°13.9′E,37 km,5.7,震度３
2011/07/25,20:35:44.6,沖縄本島近海,26°47.5′N,128°25.5′E,31 km,3.9,震度２
2011/07/25,20:10:47.6,宮城県沖,38°33.6′N,142°05.0′E,45 km,4.4,震度２
2011/07/25,20:04:46.3,宮城県沖,38°33.8′N,142°04.6′E,45 km,5.2,震度３
2011/07/25,19:08:15.1,宮城県沖,38°32.5′N,141°49.8′E,49 km,3.6,震度２
2011/07/25,10:04:19.3,福島県浜通り,37°04.1′N,140°45.2′E,9 km,3.4,震度２
2011/07/25,09:02:35.7,青森県東方沖,40°40.0′N,141°56.1′E,71 km,3.8,震度２
2011/07/25,04:16:21.4,茨城県沖,36°03.9′N,141°12.7′E,37 km,4.0,震度２
2011/07/25,03:51:25.3,福島県沖,37°42.5′N,141°37.6′E,46 km,6.3,震度５弱
2011/07/25,02:19:30.8,栃木県南部,36°37.6′N,139°36.8′E,5 km,3.9,震度２
2011/07/25,00:07:08.8,宮城県沖,38°50.6′N,142°07.0′E,44 km,5.2,震度３
2011/07/24,23:32:12.4,三重県南部,33°55.2′N,136°08.3′E,42 km,4.8,震度４
2011/07/24,20:02:52.0,宮城県沖,38°53.2′N,141°58.0′E,50 km,3.6,震度２
2011/07/24,13:17:39.4,福島県沖,37°27.5′N,141°16.2′E,32 km,3.9,震度２
2011/07/24,08:56:15.9,宮城県沖,38°24.4′N,141°54.1′E,59 km,4.2,震度３
2011/07/23,23:22:27.6,茨城県南部,36°10.6′N,140°06.7′E,51 km,4.0,震度２
2011/07/23,13:34:23.8,宮城県沖,38°52.4′N,142°05.4′E,47 km,6.4,震度５強
2011/07/23,03:00:57.7,福島県会津,37°16.6′N,139°56.3′E,4 km,2.7,震度２
2011/07/22,22:26:32.8,福島県浜通り,37°07.2′N,140°50.8′E,7 km,3.3,震度２
2011/07/22,18:03:07.4,宮城県沖,38°51.3′N,142°03.1′E,46 km,3.8,震度２
2011/07/22,14:58:26.6,宮城県沖,38°18.7′N,141°51.8′E,46 km,4.2,震度２
2011/07/22,10:36:18.9,茨城県北部,36°25.8′N,140°36.9′E,54 km,4.0,震度２
2011/07/22,07:48:35.8,千葉県東方沖,35°34.7′N,141°03.0′E,37 km,4.4,震度２
2011/07/22,06:55:49.9,福島県浜通り,37°06.4′N,140°45.9′E,5 km,2.7,震度２
