地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2012/06/09,04:07:37.0,静岡県中部,35°01.4′N,138°22.1′E,26 km,4.0,震度３
2012/06/09,02:34:33.3,宮城県沖,38°53.3′N,141°58.0′E,50 km,3.9,震度２
2012/06/08,14:22:34.7,福島県沖,37°31.3′N,142°01.6′E,33 km,4.9,震度３
2012/06/08,14:15:51.2,大隅半島東方沖,31°02.7′N,130°59.5′E,62 km,3.8,震度２
2012/06/08,13:54:13.8,茨城県南部,36°04.7′N,140°27.3′E,32 km,3.4,震度２
2012/06/08,13:10:33.6,茨城県沖,36°45.8′N,141°16.5′E,37 km,4.3,震度２
2012/06/08,08:33:43.1,福島県沖,37°40.5′N,141°44.8′E,48 km,4.2,震度２
2012/06/08,06:13:35.0,千葉県南部,35°25.4′N,139°59.8′E,42 km,3.5,震度２
2012/06/07,09:59:54.7,茨城県沖,36°08.0′N,140°56.7′E,36 km,3.9,震度２
2012/06/06,18:30:06.3,福島県中通り,37°05.5′N,140°37.9′E,8 km,2.9,震度２
2012/06/06,12:37:36.8,宮城県沖,38°32.9′N,142°04.4′E,42 km,3.8,震度２
2012/06/06,10:24:52.8,和歌山県北部,34°06.1′N,135°08.7′E,4 km,2.8,震度２
2012/06/06,05:37:22.9,福島県沖,36°52.1′N,141°20.8′E,30 km,4.3,震度２
2012/06/06,04:31:33.3,千葉県東方沖,34°59.5′N,141°22.2′E,37 km,6.3,震度３
2012/06/05,19:41:37.8,千葉県東方沖,35°41.7′N,140°56.8′E,10 km,3.8,震度２
2012/06/05,19:32:16.3,千葉県東方沖,35°42.4′N,140°55.9′E,11 km,4.2,震度２
2012/06/05,17:51:05.2,宮城県沖,38°25.5′N,142°12.4′E,37 km,3.8,震度２
2012/06/05,09:02:55.7,茨城県沖,36°44.9′N,141°03.7′E,29 km,3.6,震度２
2012/06/05,04:38:56.6,茨城県沖,36°42.5′N,141°04.4′E,28 km,3.6,震度２
2012/06/04,15:51:00.0,宮崎県南部山沿い,32°03.6′N,130°55.4′E,9 km,4.4,震度４
2012/06/04,14:09:10.3,宮崎県南部山沿い,32°03.6′N,130°55.2′E,8 km,3.8,震度３
2012/06/03,13:07:07.7,岩手県沖,40°04.4′N,142°07.3′E,48 km,4.2,震度４
2012/06/03,03:46:46.9,宮城県沖,38°37.1′N,141°54.2′E,48 km,3.6,震度２
2012/06/02,19:29:07.8,宮城県沖,38°17.9′N,141°52.2′E,62 km,4.0,震度２
2012/06/02,18:48:04.0,福島県沖,36°53.3′N,141°19.8′E,32 km,4.1,震度２
2012/06/02,06:00:31.5,茨城県北部,36°41.5′N,140°39.7′E,6 km,2.4,震度２
2012/06/02,03:37:37.8,奄美大島近海,27°55.0′N,129°12.7′E,12 km,3.9,震度２
2012/06/01,17:48:08.7,千葉県北西部,36°01.6′N,139°52.5′E,44 km,5.1,震度４
2012/05/31,14:49:31.1,福島県沖,37°30.9′N,141°26.9′E,48 km,4.6,震度３
2012/05/31,07:27:31.6,秋田県沖,40°12.5′N,139°50.1′E,19 km,3.9,震度２
2012/05/31,01:30:55.0,宮城県沖,38°51.3′N,142°03.1′E,46 km,3.8,震度２
2012/05/30,00:53:00.4,十勝地方南部,42°21.1′N,143°07.3′E,51 km,4.0,震度２
2012/05/29,19:06:14.9,茨城県北部,36°41.3′N,140°39.5′E,5 km,2.9,震度２
2012/05/29,06:37:00.0,留萌地方南部,44°03.9′N,141°48.7′E,13 km,2.2,震度２
2012/05/29,01:36:47.1,千葉県北西部,35°48.3′N,140°05.2′E,64 km,5.2,震度４
2012/05/28,15:31:57.8,石川県能登地方,37°25.4′N,137°00.0′E,13 km,4.0,震度３
2012/05/27,20:20:07.1,与那国島近海,24°41.4′N,123°13.1′E,15 km,5.1,震度２
2012/05/27,06:48:08.8,小笠原諸島西方沖,27°00.1′N,140°38.9′E,499 km,6.0,震度２
2012/05/27,01:45:38.9,大分県中部,33°19.2′N,131°28.9′E,10 km,2.8,震度２
2012/05/26,21:35:40.4,茨城県南部,36°13.9′N,140°05.1′E,54 km,3.7,震度２
2012/05/26,17:36:08.1,千葉県東方沖,35°41.4′N,140°56.4′E,20 km,3.7,震度２
2012/05/26,13:03:24.2,岩手県沖,39°05.1′N,142°20.5′E,32 km,3.9,震度２
2012/05/25,16:27:00.0,東京都２３区,35°41.1′N,139°54.7′E,37 km,3.4,震度２
2012/05/25,12:59:27.8,福島県沖,37°35.0′N,141°44.1′E,47 km,4.4,震度２
2012/05/25,04:43:10.2,伊予灘,33°31.3′N,131°56.7′E,63 km,4.0,震度２
2012/05/24,15:43:01.9,福島県浜通り,36°59.9′N,140°47.7′E,12 km,3.8,震度２
2012/05/24,13:51:58.6,宮城県沖,38°28.4′N,141°36.2′E,57 km,3.9,震度２
2012/05/24,10:15:05.3,千葉県北東部,35°43.8′N,140°38.4′E,48 km,3.2,震度２
2012/05/24,10:09:38.6,千葉県北東部,35°43.7′N,140°37.7′E,46 km,3.6,震度２
2012/05/24,00:02:26.5,青森県東方沖,41°20.6′N,142°07.4′E,60 km,6.1,震度５強
2012/05/23,03:45:28.2,大隅半島東方沖,31°08.9′N,131°21.2′E,30 km,4.0,震度２
2012/05/22,16:18:28.0,三陸沖,39°36.8′N,143°34.0′E,32 km,5.0,震度２
2012/05/21,19:17:07.0,三陸沖,39°21.8′N,143°42.4′E,32 km,5.1,震度２
2012/05/21,12:18:45.5,沖縄本島北西沖,27°10.8′N,127°28.2′E,91 km,5.1,震度３
2012/05/21,09:46:10.2,三陸沖,39°27.9′N,143°45.9′E,34 km,5.1,震度２
2012/05/20,22:01:31.6,茨城県南部,36°01.0′N,140°04.9′E,62 km,3.8,震度２
2012/05/20,17:41:44.2,三陸沖,39°24.2′N,143°29.9′E,28 km,5.1,震度２
2012/05/20,17:20:55.9,三陸沖,39°36.8′N,143°36.5′E,28 km,5.5,震度２
2012/05/20,16:27:54.4,三陸沖,39°22.0′N,143°41.6′E,0 km,5.7,震度２
2012/05/20,16:20:33.7,三陸沖,39°32.2′N,143°37.2′E,7 km,6.5,震度３
2012/05/20,04:05:17.5,三陸沖,39°41.9′N,143°40.8′E,33 km,6.0,震度３
2012/05/19,06:23:22.2,三陸沖,39°38.2′N,143°37.6′E,27 km,5.2,震度２
2012/05/18,23:36:36.6,長野県南部,35°53.6′N,138°07.6′E,10 km,3.3,震度２
2012/05/18,20:21:34.5,千葉県北東部,35°51.8′N,140°37.1′E,51 km,4.4,震度２
2012/05/18,17:18:58.8,茨城県南部,36°08.1′N,139°50.4′E,51 km,4.8,震度４
2012/05/18,10:23:29.7,宮城県北部,38°51.8′N,141°35.7′E,75 km,3.8,震度２
2012/05/17,00:59:01.1,青森県津軽北部,40°43.0′N,140°27.2′E,15 km,3.6,震度３
2012/05/16,01:00:46.1,宮城県沖,38°16.4′N,141°53.3′E,64 km,4.8,震度４
2012/05/15,10:12:50.7,留萌地方南部,44°04.1′N,141°48.6′E,14 km,2.1,震度２
2012/05/15,09:09:06.2,岩手県沖,39°37.9′N,142°06.5′E,49 km,4.0,震度２
2012/05/15,06:21:45.3,宮古島近海,24°34.6′N,125°07.4′E,33 km,4.2,震度２
2012/05/15,04:19:25.7,茨城県沖,36°45.0′N,141°14.7′E,37 km,4.1,震度２
2012/05/14,12:36:45.7,日向灘,31°42.5′N,131°52.1′E,27 km,4.8,震度３
2012/05/14,08:17:48.9,千葉県北東部,35°21.9′N,140°19.3′E,20 km,3.7,震度３
2012/05/14,05:21:28.9,長野県北部,36°32.3′N,137°47.2′E,2 km,3.0,震度３
2012/05/13,15:54:17.3,秋田県内陸南部,39°36.2′N,140°29.5′E,7 km,2.7,震度２
2012/05/13,12:05:45.5,福島県沖,37°22.8′N,141°13.3′E,64 km,4.1,震度２
2012/05/13,07:08:47.0,宮城県沖,38°42.8′N,141°59.3′E,54 km,4.0,震度３
2012/05/12,23:59:06.7,千葉県東方沖,35°44.8′N,140°55.8′E,12 km,3.6,震度２
2012/05/12,20:32:51.7,福島県浜通り,37°10.6′N,140°54.4′E,9 km,3.7,震度２
2012/05/12,15:03:29.0,宮城県沖,38°25.3′N,141°51.1′E,58 km,3.8,震度２
2012/05/12,02:59:12.6,福島県沖,37°10.8′N,141°22.5′E,49 km,4.0,震度３
2012/05/12,01:36:39.3,宮城県沖,38°32.1′N,141°43.0′E,54 km,3.8,震度２
2012/05/11,23:18:50.8,千葉県東方沖,35°44.7′N,140°55.6′E,12 km,3.7,震度２
2012/05/11,09:14:54.0,宮城県沖,38°59.3′N,142°16.9′E,48 km,3.9,震度２
2012/05/10,18:43:40.8,千葉県東方沖,35°43.8′N,140°58.5′E,9 km,4.3,震度２
2012/05/10,17:34:48.4,福島県沖,36°54.2′N,141°24.1′E,32 km,4.5,震度２
2012/05/10,17:31:12.0,山形県置賜地方,37°47.6′N,140°00.0′E,9 km,3.4,震度２
2012/05/10,15:41:17.8,岩手県沖,39°44.8′N,142°15.2′E,22 km,4.6,震度２
2012/05/10,15:01:29.2,釧路沖,42°51.2′N,144°32.8′E,51 km,4.3,震度３
2012/05/10,09:28:18.1,岩手県沖,39°46.1′N,142°14.6′E,23 km,5.1,震度３
2012/05/10,07:02:43.2,茨城県北部,36°51.3′N,140°33.8′E,6 km,4.0,震度２
2012/05/10,00:20:05.9,京都府南部,35°00.0′N,135°34.8′E,9 km,3.4,震度３
2012/05/09,18:58:50.6,山形県庄内地方,38°50.1′N,139°54.1′E,16 km,3.2,震度２
2012/05/09,17:03:17.7,福島県中通り,37°07.3′N,140°17.3′E,11 km,3.1,震度２
2012/05/09,06:46:55.1,岩手県沖,39°20.5′N,142°03.6′E,48 km,4.6,震度３
2012/05/08,23:48:17.6,トカラ列島近海,29°59.8′N,130°00.2′E,13 km,3.3,震度２
2012/05/08,14:43:16.9,福島県沖,37°04.0′N,141°11.3′E,51 km,4.1,震度２
2012/05/08,03:59:45.2,福島県沖,36°52.1′N,141°21.6′E,29 km,4.7,震度３
2012/05/08,02:00:50.1,千葉県東方沖,35°42.4′N,140°56.1′E,15 km,3.8,震度２
2012/05/06,15:07:09.5,宮城県沖,38°22.4′N,141°51.4′E,64 km,4.1,震度２
2012/05/06,05:12:32.5,宮城県沖,38°10.0′N,141°44.1′E,51 km,5.2,震度３
2012/05/05,22:11:45.5,茨城県沖,36°36.6′N,140°49.8′E,53 km,3.1,震度２
2012/05/05,18:56:52.8,愛知県西部,35°11.3′N,137°10.4′E,45 km,4.3,震度３
2012/05/05,17:12:01.0,千葉県東方沖,35°31.5′N,140°57.1′E,41 km,4.4,震度２
2012/05/05,06:15:32.2,岐阜県飛騨地方,36°04.8′N,137°27.2′E,8 km,3.1,震度２
2012/05/05,03:04:44.2,福島県中通り,36°58.1′N,140°32.2′E,8 km,3.9,震度２
2012/05/04,15:55:07.7,福島県沖,36°54.9′N,141°04.1′E,51 km,3.6,震度２
2012/05/04,14:34:08.6,根室地方南部,43°17.5′N,145°32.6′E,84 km,4.5,震度３
2012/05/04,12:01:48.1,千葉県北西部,35°37.7′N,140°08.8′E,68 km,3.8,震度２
2012/05/04,11:54:09.8,千葉県北西部,35°36.9′N,140°08.7′E,70 km,4.3,震度３
2012/05/04,11:20:45.3,千葉県東方沖,35°45.1′N,140°55.6′E,9 km,3.4,震度２
2012/05/03,16:15:45.4,宮城県沖,38°55.0′N,141°55.7′E,51 km,4.0,震度２
2012/05/02,23:33:31.6,福島県沖,36°58.3′N,141°06.4′E,33 km,4.0,震度２
2012/05/02,20:19:19.2,熊本県阿蘇地方,32°55.5′N,130°58.1′E,9 km,3.4,震度２
2012/05/02,07:07:49.4,宮城県沖,38°38.3′N,141°54.8′E,48 km,3.6,震度２
2012/05/01,14:33:49.3,硫黄島近海,25°31.4′N,141°08.2′E,111 km,5.5,震度２
2012/05/01,07:16:31.2,茨城県北部,36°28.3′N,140°32.2′E,58 km,3.6,震度２
2012/05/01,04:54:29.3,千葉県北東部,35°42.4′N,140°37.9′E,48 km,3.7,震度２
2012/04/30,11:40:51.3,茨城県北部,36°41.7′N,140°34.7′E,9 km,3.7,震度２
2012/04/30,11:33:08.9,茨城県北部,36°41.7′N,140°35.0′E,9 km,3.4,震度３
2012/04/30,10:25:54.6,岩手県沖,39°44.4′N,142°14.0′E,23 km,3.8,震度２
2012/04/30,09:20:33.5,福島県沖,37°03.8′N,141°23.7′E,23 km,4.3,震度２
2012/04/30,00:05:31.9,岩手県沖,39°44.4′N,142°13.3′E,21 km,4.2,震度２
2012/04/30,00:02:18.4,岩手県沖,39°44.5′N,142°15.3′E,23 km,5.6,震度４
2012/04/29,21:16:52.4,福島県沖,36°51.5′N,141°08.8′E,48 km,4.5,震度３
2012/04/29,19:28:51.5,千葉県北東部,35°42.9′N,140°36.0′E,48 km,5.8,震度５弱
2012/04/29,17:13:59.1,千葉県北西部,35°32.6′N,140°05.7′E,9 km,2.8,震度２
2012/04/29,17:12:53.4,千葉県北西部,35°32.6′N,140°06.0′E,8 km,3.4,震度３
2012/04/28,23:46:23.9,宮城県沖,38°43.3′N,142°22.7′E,46 km,3.8,震度２
2012/04/28,04:08:19.4,岩手県内陸北部,40°09.4′N,141°10.8′E,9 km,3.1,震度２
2012/04/28,00:12:28.5,岩手県内陸北部,40°09.3′N,141°10.8′E,9 km,2.9,震度２
2012/04/27,21:06:28.5,茨城県北部,36°21.9′N,140°36.0′E,51 km,3.9,震度２
2012/04/27,19:53:50.0,岩手県沖,39°02.8′N,142°24.4′E,34 km,4.1,震度２
2012/04/27,14:37:06.8,三陸沖,39°56.6′N,143°12.2′E,17 km,4.9,震度２
2012/04/27,03:41:18.5,青森県東方沖,41°28.7′N,141°58.8′E,65 km,5.0,震度３
2012/04/26,07:11:50.8,福島県沖,37°24.5′N,141°43.7′E,42 km,4.3,震度２
2012/04/26,05:45:24.4,福島県沖,37°35.4′N,141°17.8′E,63 km,4.5,震度３
2012/04/25,13:08:06.8,千葉県北東部,35°44.5′N,140°38.8′E,46 km,3.7,震度２
2012/04/25,07:43:24.7,千葉県北東部,35°43.7′N,140°41.3′E,48 km,3.8,震度２
2012/04/25,05:31:04.5,千葉県北東部,35°44.0′N,140°40.3′E,45 km,3.6,震度２
2012/04/25,05:22:09.4,千葉県北東部,35°43.3′N,140°40.7′E,43 km,5.5,震度４
2012/04/24,21:34:18.4,岩手県沖,39°06.2′N,142°12.5′E,44 km,3.9,震度２
2012/04/24,21:13:25.6,愛知県東部,35°12.6′N,137°44.8′E,19 km,3.6,震度３
2012/04/24,20:17:33.5,トカラ列島近海,29°43.8′N,130°09.8′E,58 km,3.9,震度２
2012/04/24,12:28:02.9,山形県置賜地方,37°48.0′N,139°59.6′E,8 km,4.4,震度３
2012/04/24,11:29:09.9,栃木県南部,36°39.3′N,139°30.7′E,6 km,3.0,震度２
2012/04/23,14:00:40.7,千葉県東方沖,35°30.0′N,140°55.5′E,23 km,4.0,震度２
2012/04/22,22:13:52.6,上川地方中部,43°46.6′N,142°40.1′E,193 km,4.6,震度２
2012/04/22,20:00:53.7,福島県浜通り,37°03.5′N,140°42.1′E,8 km,3.7,震度２
2012/04/22,18:45:19.9,福島県沖,37°05.1′N,141°23.2′E,33 km,4.3,震度２
2012/04/22,15:46:42.1,福島県浜通り,37°05.6′N,140°49.7′E,9 km,3.2,震度２
2012/04/22,12:52:07.5,福島県沖,37°04.9′N,141°22.4′E,34 km,3.8,震度２
2012/04/22,07:00:53.9,千葉県東方沖,35°46.6′N,140°54.1′E,12 km,3.8,震度２
2012/04/21,23:29:36.8,日高地方西部,42°30.8′N,142°18.2′E,104 km,4.5,震度３
2012/04/21,20:06:34.4,宮城県沖,38°52.0′N,141°38.1′E,62 km,3.3,震度２
2012/04/21,18:24:14.5,福島県浜通り,37°02.8′N,140°39.5′E,9 km,3.5,震度２
2012/04/21,12:13:52.0,沖縄本島近海,27°28.1′N,128°37.5′E,43 km,4.0,震度２
2012/04/21,02:29:04.8,福島県沖,37°04.3′N,141°23.2′E,34 km,3.9,震度２
2012/04/20,07:53:41.0,福島県会津,37°46.4′N,139°58.9′E,7 km,3.8,震度２
2012/04/20,06:54:10.7,福島県沖,37°04.3′N,141°23.1′E,32 km,3.9,震度２
2012/04/19,23:35:36.6,新潟県中越地方,37°14.0′N,139°04.0′E,1 km,3.1,震度２
2012/04/19,17:41:39.1,宮城県沖,38°24.6′N,141°58.4′E,58 km,3.8,震度３
2012/04/19,12:33:23.4,福島県沖,36°56.6′N,141°23.4′E,34 km,5.1,震度４
2012/04/19,06:20:10.1,石狩地方中部,43°03.0′N,141°19.1′E,10 km,2.9,震度２
2012/04/19,03:03:59.4,上川地方南部,43°24.7′N,142°33.4′E,6 km,2.9,震度２
2012/04/18,16:06:17.4,福島県会津,37°43.7′N,139°59.9′E,8 km,3.6,震度２
2012/04/18,16:03:41.9,福島県会津,37°43.6′N,140°00.1′E,8 km,3.3,震度２
2012/04/18,12:39:30.6,茨城県北部,36°42.0′N,140°37.7′E,6 km,3.0,震度２
2012/04/18,07:13:38.5,茨城県南部,36°03.6′N,139°54.7′E,44 km,3.6,震度２
2012/04/18,02:20:19.9,茨城県沖,36°44.9′N,141°18.0′E,30 km,4.3,震度２
2012/04/17,23:29:46.4,宮城県沖,38°47.1′N,142°26.0′E,40 km,4.4,震度２
2012/04/17,21:29:04.6,福島県沖,36°59.7′N,141°20.6′E,27 km,4.5,震度２
2012/04/17,13:24:59.8,宮城県沖,38°25.0′N,142°18.1′E,34 km,4.4,震度２
2012/04/16,01:59:05.9,福島県会津,37°45.6′N,139°58.6′E,8 km,3.1,震度２
2012/04/15,19:36:48.6,福島県沖,37°00.1′N,141°21.9′E,24 km,4.7,震度２
2012/04/15,13:45:54.0,徳島県北部,34°01.5′N,134°27.6′E,7 km,3.2,震度２
2012/04/15,05:41:28.5,茨城県沖,36°44.7′N,141°16.6′E,29 km,4.0,震度２
2012/04/15,00:07:52.2,福島県沖,37°11.4′N,141°18.8′E,23 km,4.4,震度２
2012/04/15,00:04:51.6,福島県沖,36°59.9′N,141°20.5′E,24 km,4.4,震度２
2012/04/14,21:39:55.5,トカラ列島近海,30°01.9′N,130°25.3′E,42 km,4.4,震度３
2012/04/14,20:08:47.8,岩手県沖,39°46.5′N,142°17.7′E,21 km,4.2,震度２
2012/04/14,19:51:22.0,福島県沖,37°10.4′N,141°18.1′E,22 km,4.7,震度２
2012/04/14,19:48:47.9,福島県沖,37°10.9′N,141°19.6′E,22 km,4.6,震度２
2012/04/14,18:26:41.2,茨城県沖,36°45.7′N,141°18.7′E,21 km,4.9,震度２
2012/04/14,18:25:09.9,茨城県沖,36°46.3′N,141°20.5′E,24 km,5.0,震度３
2012/04/14,17:46:10.7,福島県沖,36°53.5′N,141°20.3′E,74 km,4.2,震度３
2012/04/14,10:11:44.2,岩手県沖,39°05.1′N,142°25.0′E,43 km,4.1,震度２
2012/04/14,07:54:15.2,千葉県東方沖,35°46.8′N,140°50.9′E,8 km,3.6,震度２
2012/04/14,04:00:21.2,茨城県沖,36°27.8′N,140°44.4′E,52 km,3.8,震度３
2012/04/14,03:25:29.9,宮城県沖,38°26.8′N,142°11.3′E,30 km,4.1,震度２
2012/04/14,01:51:51.5,福島県沖,37°00.9′N,141°20.7′E,29 km,4.4,震度２
2012/04/14,00:26:43.4,福島県沖,36°54.9′N,141°20.2′E,30 km,4.2,震度２
2012/04/13,23:53:21.7,福島県沖,37°00.6′N,141°30.2′E,37 km,4.2,震度２
2012/04/13,21:30:11.7,茨城県沖,36°40.2′N,140°47.3′E,17 km,4.1,震度３
2012/04/13,21:12:02.4,福島県沖,36°57.4′N,141°22.4′E,31 km,5.2,震度３
2012/04/13,19:33:27.0,福島県沖,36°58.8′N,141°21.1′E,29 km,4.1,震度２
2012/04/13,19:15:51.5,福島県沖,36°58.9′N,141°20.4′E,28 km,4.4,震度２
2012/04/13,19:10:00.3,福島県沖,36°56.8′N,141°25.3′E,32 km,6.0,震度４
2012/04/13,02:15:49.5,茨城県沖,36°48.1′N,141°19.4′E,29 km,4.1,震度２
2012/04/12,23:50:50.4,福島県沖,37°27.1′N,141°44.0′E,27 km,5.9,震度４
2012/04/12,22:57:53.2,福島県会津,37°40.4′N,139°55.5′E,8 km,2.9,震度２
2012/04/12,22:07:40.6,岐阜県飛騨地方,35°53.0′N,137°17.4′E,10 km,3.6,震度３
2012/04/12,20:19:57.2,茨城県沖,36°49.7′N,141°20.5′E,29 km,5.6,震度４
2012/04/12,10:55:36.4,岩手県沖,39°45.3′N,142°15.7′E,22 km,3.8,震度２
2012/04/12,05:29:18.4,岩手県沖,39°40.2′N,142°07.8′E,48 km,4.5,震度３
2012/04/11,03:41:24.6,愛媛県東予,34°01.3′N,133°40.6′E,9 km,3.5,震度２
2012/04/10,11:57:38.0,宮城県沖,38°50.3′N,142°07.3′E,44 km,4.3,震度２
2012/04/10,10:26:32.0,岩手県沖,39°46.7′N,142°18.0′E,22 km,3.9,震度２
2012/04/09,06:43:31.2,台湾付近,23°57.3′N,122°19.9′E,24 km,5.8,震度２
2012/04/08,14:44:57.2,福島県沖,37°29.5′N,141°30.3′E,44 km,4.0,震度２
2012/04/08,07:15:36.2,茨城県沖,36°24.8′N,140°45.8′E,59 km,3.8,震度２
2012/04/08,06:44:27.7,岩手県沖,39°42.5′N,142°13.4′E,23 km,3.9,震度２
2012/04/07,17:31:05.5,千葉県東方沖,35°48.5′N,141°05.4′E,16 km,4.3,震度２
2012/04/06,03:29:31.5,千葉県東方沖,35°41.8′N,140°58.6′E,13 km,3.8,震度２
2012/04/05,01:06:22.5,千葉県北東部,35°43.8′N,140°41.0′E,44 km,3.4,震度２
2012/04/03,20:52:19.5,岩手県沖,40°13.5′N,142°31.8′E,28 km,4.7,震度２
2012/04/03,18:10:21.6,日向灘,32°13.9′N,132°04.5′E,20 km,4.1,震度２
2012/04/03,12:12:49.5,埼玉県南部,35°51.9′N,139°35.6′E,90 km,4.1,震度２
2012/04/03,09:56:56.1,福島県中通り,37°01.5′N,140°36.0′E,10 km,3.8,震度２
2012/04/03,08:33:36.6,福島県沖,37°30.3′N,141°35.4′E,48 km,4.1,震度２
2012/04/03,02:48:15.2,宮城県沖,38°53.1′N,141°58.3′E,50 km,4.1,震度３
2012/04/02,21:53:01.6,宮城県沖,38°58.1′N,141°43.4′E,66 km,4.0,震度２
2012/04/02,16:39:07.1,伊予灘,33°47.0′N,132°10.9′E,56 km,4.1,震度２
2012/04/01,23:04:24.9,福島県沖,37°04.6′N,141°07.9′E,53 km,5.9,震度５弱
2012/04/01,19:00:22.6,茨城県北部,36°49.4′N,140°34.0′E,6 km,3.5,震度２
2012/04/01,07:30:15.7,岩手県沿岸北部,39°45.5′N,141°50.2′E,59 km,4.2,震度２
2012/04/01,02:13:04.3,茨城県北部,36°42.5′N,140°38.2′E,6 km,3.8,震度３
2012/04/01,00:20:32.8,熊本県熊本地方,32°55.2′N,130°51.4′E,8 km,2.6,震度２
2012/03/30,18:40:53.9,岩手県沖,39°46.7′N,142°17.1′E,21 km,4.5,震度３
2012/03/30,13:38:32.1,福島県沖,37°30.9′N,141°28.3′E,46 km,5.1,震度３
2012/03/30,12:37:07.2,宮城県沖,38°51.6′N,142°02.6′E,46 km,3.7,震度２
2012/03/30,05:38:16.4,宮城県沖,38°18.7′N,141°55.2′E,50 km,4.6,震度３
2012/03/30,02:24:04.9,岩手県沖,39°07.4′N,142°21.4′E,37 km,4.0,震度２
2012/03/29,04:01:16.8,宮城県沖,38°00.8′N,141°51.7′E,45 km,4.0,震度２
2012/03/28,10:53:55.8,岩手県沖,39°44.3′N,142°16.6′E,23 km,4.1,震度２
2012/03/28,06:53:34.9,福島県中通り,36°50.6′N,140°31.8′E,8 km,3.3,震度２
2012/03/27,20:00:42.4,岩手県沖,39°48.3′N,142°20.0′E,21 km,6.6,震度５弱
2012/03/27,19:21:58.7,千葉県東方沖,35°41.4′N,140°57.7′E,12 km,4.6,震度３
2012/03/27,14:58:37.1,日向灘,32°05.4′N,131°42.5′E,32 km,3.8,震度２
2012/03/27,13:22:09.4,千葉県東方沖,35°42.5′N,140°53.3′E,14 km,3.6,震度２
2012/03/26,11:33:45.5,岩手県沖,40°14.5′N,142°33.4′E,28 km,4.7,震度３
2012/03/26,11:27:03.8,茨城県北部,36°42.3′N,140°36.3′E,7 km,3.3,震度２
2012/03/26,03:46:38.3,福島県沖,37°48.9′N,141°44.6′E,56 km,4.1,震度２
2012/03/25,22:22:39.4,福島県沖,37°40.5′N,141°46.1′E,49 km,5.2,震度４
2012/03/25,21:25:42.4,栃木県北部,36°36.8′N,139°24.4′E,4 km,2.5,震度２
2012/03/25,21:22:55.3,宮城県沖,38°18.3′N,141°53.0′E,46 km,4.1,震度２
2012/03/25,13:52:02.9,愛媛県南予,33°29.2′N,132°19.6′E,45 km,3.9,震度２
2012/03/25,07:15:58.5,茨城県北部,36°50.1′N,140°34.7′E,7 km,3.3,震度２
2012/03/25,06:54:54.0,釧路沖,42°39.5′N,145°00.2′E,29 km,4.6,震度２
2012/03/25,03:24:39.8,福島県沖,37°27.9′N,141°26.8′E,39 km,3.7,震度２
2012/03/25,03:24:17.3,埼玉県南部,35°53.8′N,139°35.4′E,89 km,3.6,震度２
2012/03/24,14:14:03.9,千葉県東方沖,35°42.3′N,140°56.0′E,14 km,3.9,震度２
2012/03/24,06:14:40.4,播磨灘,34°24.5′N,134°39.1′E,10 km,3.4,震度２
2012/03/24,00:52:59.4,茨城県北部,36°41.2′N,140°38.3′E,8 km,3.4,震度２
2012/03/23,23:53:15.6,福島県沖,37°24.0′N,141°22.0′E,34 km,4.0,震度３
2012/03/23,22:55:47.5,千葉県東方沖,35°44.6′N,140°56.3′E,11 km,3.9,震度２
2012/03/23,21:44:18.6,京都府北部,35°14.8′N,135°14.4′E,13 km,3.5,震度２
2012/03/23,13:46:16.3,北海道南西沖,42°08.8′N,139°10.2′E,18 km,3.8,震度２
2012/03/22,03:25:04.9,宮城県沖,38°37.0′N,141°54.3′E,48 km,4.0,震度２
2012/03/22,03:05:16.0,福島県沖,37°39.0′N,142°06.7′E,29 km,4.6,震度２
2012/03/22,00:12:02.8,茨城県南部,36°15.4′N,140°03.8′E,55 km,3.4,震度２
2012/03/21,05:43:25.1,千葉県東方沖,35°44.8′N,140°55.9′E,13 km,3.8,震度２
2012/03/20,16:41:51.4,茨城県北部,36°39.3′N,140°35.7′E,7 km,3.3,震度２
2012/03/20,07:06:25.3,福島県沖,36°51.2′N,141°08.2′E,34 km,3.9,震度２
2012/03/19,19:23:20.1,根室半島南東沖,43°25.4′N,146°06.6′E,95 km,4.6,震度２
2012/03/19,11:56:00.6,青森県東方沖,41°30.1′N,142°02.2′E,63 km,5.0,震度３
2012/03/19,06:03:48.0,千葉県東方沖,35°46.0′N,140°51.4′E,9 km,3.3,震度２
2012/03/18,22:16:38.7,千葉県東方沖,35°49.8′N,140°58.8′E,14 km,4.2,震度２
2012/03/18,14:55:50.6,岩手県沖,39°16.6′N,142°14.3′E,43 km,3.7,震度２
2012/03/18,09:36:29.1,岩手県沖,39°06.2′N,142°19.8′E,45 km,5.0,震度４
2012/03/18,08:50:27.7,茨城県北部,36°46.5′N,140°34.5′E,7 km,3.7,震度２
2012/03/18,07:28:28.9,千葉県東方沖,35°44.6′N,140°54.5′E,11 km,3.2,震度２
2012/03/18,06:42:44.5,千葉県東方沖,35°45.7′N,140°53.5′E,12 km,4.1,震度３
2012/03/17,22:47:38.6,宮城県沖,38°07.1′N,141°29.8′E,63 km,4.4,震度３
2012/03/17,20:24:39.7,茨城県北部,36°50.0′N,140°34.7′E,7 km,4.2,震度３
2012/03/17,14:12:15.5,千葉県東方沖,35°46.6′N,140°56.8′E,13 km,4.0,震度２
